transaction_id,customer_id,transaction_amount,transaction_date,store_channel,customer_name_token,card_number_token,email_masked,phone_masked,age_band,spend_category
TXN000645,CUST0129,124.57,2026-07-11,E-Commerce,TKN_38d103afa21398ca,TKN_c4be6d4ce542016a,b*********@example.com,********7024,18-25,Low (<1000)
TXN000646,CUST0016,1530.73,2026-03-06,POS-Store,TKN_c409067cc6af772a,TKN_e4a97541d68bc47b,u********@example.net,******6971,60+,Medium (1000-5000)
TXN000647,CUST0027,3757.17,2026-06-06,POS-Store,TKN_ea06585380487c99,TKN_06e353133fc8b0d0,r*******@example.com,********9489,50-60,Medium (1000-5000)
TXN000648,CUST0022,1800.4,2026-07-28,E-Commerce,TKN_a0394493f63ba420,TKN_57aa80a5b9a3c705,i****@example.net,******3950,60+,Medium (1000-5000)
TXN000649,CUST0011,149.23,2026-05-20,E-Commerce,TKN_b98c169efb30ef0d,TKN_8be979d72c87c912,k*******@example.com,********0686,60+,Low (<1000)
TXN000650,CUST0113,3825.2,2026-04-29,POS-Store,TKN_713af52201aed71c,TKN_a641cd336ca5f96b,a***********@example.com,********3963,40-50,Medium (1000-5000)
TXN000651,CUST0135,938.47,2026-04-04,E-Commerce,TKN_87086295e47c4ba8,TKN_afd3def8cd762ce2,s********@example.org,********5848,30-40,Low (<1000)
TXN000652,CUST0094,563.69,2026-07-22,POS-Store,TKN_d73cecef69c7eff2,TKN_317fba9607d91f29,e*******@example.org,********6015,18-25,Low (<1000)
TXN000653,CUST0073,4483.01,2026-02-27,POS-Store,TKN_8031cc1e99b326d3,TKN_ae546894fa00b2ff,a**********@example.com,******0896,60+,Medium (1000-5000)
TXN000654,CUST0105,4206.11,2026-03-15,POS-Store,TKN_1049cfa9de088ced,TKN_797f405b61ecbdd6,k*********@example.org,******2637,25-30,Medium (1000-5000)
TXN000655,CUST0174,4258.49,2026-03-17,E-Commerce,TKN_020a4014a4b520c2,TKN_e4c80e5c32c43e25,t************@example.org,********8258,30-40,Medium (1000-5000)
TXN000656,CUST0162,899.18,2026-05-19,POS-Store,TKN_ee8788d433fc184e,TKN_f1d323569844260b,m*****@example.org,******3914,40-50,Low (<1000)
TXN000657,CUST0017,4268.37,2026-02-13,POS-Store,TKN_1c5cd2cba6a4661f,TKN_b0d6ef66398644af,w*********@example.net,********2770,50-60,Medium (1000-5000)
TXN000658,CUST0025,3573.67,2026-05-22,POS-Store,TKN_424e8511ed9109eb,TKN_6cffc543c50d08d9,t**********@example.com,********9958,30-40,Medium (1000-5000)
TXN000659,CUST0073,3925.63,2026-06-20,POS-Store,TKN_8031cc1e99b326d3,TKN_f1c6114692cfdfad,a**********@example.com,******0896,60+,Medium (1000-5000)
TXN000660,CUST0169,107.27,2026-03-25,E-Commerce,TKN_ae2daf7dbc4d267c,TKN_f4ebb97071764db3,i*******@example.net,******5750,60+,Low (<1000)
TXN000661,CUST0086,201.41,2026-08-09,E-Commerce,TKN_585e4d85fd3084e7,TKN_bb350965e60022b5,m*****@example.com,******6001,50-60,Low (<1000)
TXN000662,CUST0150,8727.42,2026-08-07,E-Commerce,TKN_6f197deae3570d53,TKN_7a36442a9b6f28d1,e****@example.org,********4068,18-25,High (>5000)
TXN000663,CUST0090,10727.89,2026-06-01,POS-Store,TKN_a026b0c89975d179,TKN_78966a42b3a9b1df,n*******@example.net,********7348,30-40,High (>5000)
TXN000664,CUST0168,799.42,2026-02-24,POS-Store,TKN_d86d69ef2c050e19,TKN_6894ab67129f7fbb,m**********@example.net,******0556,60+,Low (<1000)
TXN000665,CUST0034,2992.28,2026-04-14,E-Commerce,TKN_cd63bd23b7abd508,TKN_6abd6acb65b88ade,a******@example.com,********9210,30-40,Medium (1000-5000)
TXN000666,CUST0080,3876.09,2026-05-14,POS-Store,TKN_83c4a6d02cf19aaa,TKN_2b9aedb4ac6a3966,h*****@example.org,******4915,40-50,Medium (1000-5000)
TXN000667,CUST0165,995.52,2026-04-09,POS-Store,TKN_fe8d878d6db2bcbd,TKN_c7b0669ecb087854,s***********@example.com,******2465,60+,Low (<1000)
TXN000668,CUST0033,16055.89,2026-07-24,E-Commerce,TKN_bd80716051ec6686,TKN_e594f99705603ab0,p****@example.net,******6156,50-60,High (>5000)
TXN000669,CUST0166,695.54,2026-07-28,POS-Store,TKN_7a9ba4dc0ab140bb,TKN_ac3914544de5a6be,s********@example.com,******0514,40-50,Low (<1000)
TXN000670,CUST0131,79.09,2026-06-19,POS-Store,TKN_d90487d7a2196678,TKN_dfc3720ec20eb496,m**********@example.org,*****8475,30-40,Low (<1000)
TXN000671,CUST0005,489.03,2026-07-22,POS-Store,TKN_39570c2847e58ddf,TKN_cb00ff5f69d1fadf,s********@example.org,******1589,40-50,Low (<1000)
TXN000672,CUST0080,17362.15,2026-04-17,E-Commerce,TKN_83c4a6d02cf19aaa,TKN_0bf82f387d5797c9,h*****@example.org,******4915,40-50,High (>5000)
TXN000673,CUST0055,2701.55,2026-02-26,POS-Store,TKN_be498cd0059bbd26,TKN_4040e44600b8c6e5,b***********@example.org,******8317,30-40,Medium (1000-5000)
TXN000674,CUST0125,2483.78,2026-08-02,E-Commerce,TKN_c222900bcb320c6d,TKN_87ab5900644c0ccf,g*******@example.com,******2569,50-60,Medium (1000-5000)
TXN000675,CUST0058,5682.82,2026-04-09,E-Commerce,TKN_7f3b08965c78cc43,TKN_17c42fb152dc317e,c**********@example.org,******7377,30-40,High (>5000)
TXN000676,CUST0040,14837.9,2026-03-06,E-Commerce,TKN_a5cab5710766b1fa,TKN_eb893afbcf7366f2,p**********@example.net,******5009,30-40,High (>5000)
TXN000677,CUST0076,3900.31,2026-03-26,E-Commerce,TKN_9751a3af27e523ce,TKN_8730be88bab81e71,j*****@example.org,********5853,40-50,Medium (1000-5000)
TXN000678,CUST0130,4492.82,2026-05-20,E-Commerce,TKN_259c992d7d1e5791,TKN_e9c798efa234aca8,d*************@example.org,******2762,60+,Medium (1000-5000)
TXN000679,CUST0170,12169.83,2026-08-04,POS-Store,TKN_8f1266eaa0589056,TKN_a4f00b2f6417bb01,r******@example.com,*****3606,60+,High (>5000)
TXN000680,CUST0159,612.14,2026-07-16,E-Commerce,TKN_15da5e0d38d0e03a,TKN_6cfe33d99279a63d,b*********@example.com,********7531,25-30,Low (<1000)
TXN000681,CUST0153,8582.05,2026-04-20,POS-Store,TKN_9c6bcd6e5e6606a1,TKN_0e977db0ab634926,h*********@example.org,******7991,50-60,High (>5000)
TXN000682,CUST0040,3525.61,2026-03-21,E-Commerce,TKN_a5cab5710766b1fa,TKN_c833c5ac1655d5d4,p**********@example.net,******5009,30-40,Medium (1000-5000)
TXN000683,CUST0047,1526.14,2026-08-01,E-Commerce,TKN_40b214c4d7542cdc,TKN_6f92c14d76ef5edf,u************@example.net,********3063,40-50,Medium (1000-5000)
TXN000684,CUST0113,4635.22,2026-05-27,E-Commerce,TKN_713af52201aed71c,TKN_c323aba346e9fff6,a***********@example.com,********3963,40-50,Medium (1000-5000)
TXN000685,CUST0106,275.43,2026-05-27,POS-Store,TKN_5bd354b37d231ae1,TKN_fc59c859bd2e8e62,c***********@example.net,*****5846,18-25,Low (<1000)
TXN000686,CUST0174,8077.43,2026-02-18,E-Commerce,TKN_020a4014a4b520c2,TKN_1b6f4e0c01e99f6a,t************@example.org,********8258,30-40,High (>5000)
TXN000687,CUST0114,13369.23,2026-02-28,POS-Store,TKN_bf533f57e79ad8ff,TKN_d2d93a48a3c93bf6,s***********@example.org,******4926,25-30,High (>5000)
TXN000688,CUST0115,876.34,2026-04-28,E-Commerce,TKN_3cc9c98ae51a448e,TKN_e1daf6c4b1a8c14b,z***@example.com,******4452,50-60,Low (<1000)
TXN000689,CUST0137,3058.75,2026-06-26,E-Commerce,TKN_00e902eb41c31f6a,TKN_55becb77a4925bda,s******@example.com,********7898,40-50,Medium (1000-5000)
TXN000690,CUST0080,3371.21,2026-06-23,POS-Store,TKN_83c4a6d02cf19aaa,TKN_16f472c85f1b8ebe,h*****@example.org,******4915,40-50,Medium (1000-5000)
TXN000691,CUST0050,421.14,2026-05-08,POS-Store,TKN_2da03ddb996d3888,TKN_3d117333740cee8d,p**************@example.net,********6220,40-50,Low (<1000)
TXN000692,CUST0174,9389.01,2026-04-08,POS-Store,TKN_020a4014a4b520c2,TKN_86020c8c4ac857a0,t************@example.org,********8258,30-40,High (>5000)
TXN000693,CUST0119,2300.44,2026-03-08,POS-Store,TKN_386ab2df4172a913,TKN_a1d9d090e854f922,w******@example.net,******2226,18-25,Medium (1000-5000)
TXN000694,CUST0098,1523.36,2026-05-08,POS-Store,TKN_fd8819ba886d4612,TKN_34689b094c87c9be,m*******@example.com,********7799,50-60,Medium (1000-5000)
TXN000695,CUST0042,12714.97,2026-04-30,E-Commerce,TKN_3070ced519749549,TKN_8e668a48d0f7d98e,a**********@example.org,******8665,40-50,High (>5000)
TXN000696,CUST0155,119.75,2026-03-04,E-Commerce,TKN_ad553317eddf432a,TKN_300b0ac976b2066a,f*********@example.net,******6049,30-40,Low (<1000)
TXN000697,CUST0065,543.27,2026-04-06,E-Commerce,TKN_fc015c153538c737,TKN_a29131e134f49c45,t***@example.org,******3403,50-60,Low (<1000)
TXN000698,CUST0165,4314.7,2026-06-26,POS-Store,TKN_fe8d878d6db2bcbd,TKN_e19c4cc06204c630,s***********@example.com,******2465,60+,Medium (1000-5000)
TXN000699,CUST0096,1994.61,2026-03-26,E-Commerce,TKN_37cc59cab29b8ec0,TKN_b16eed88ea9270bc,v**********@example.org,********7792,60+,Medium (1000-5000)
TXN000700,CUST0133,3826.4,2026-02-24,E-Commerce,TKN_373300f1bacd3921,TKN_b7889135ebb89116,y*****@example.net,********0610,60+,Medium (1000-5000)
TXN000701,CUST0073,209.07,2026-06-11,E-Commerce,TKN_8031cc1e99b326d3,TKN_bfd7d5798f170d4d,a**********@example.com,******0896,60+,Low (<1000)
TXN000702,CUST0042,748.85,2026-04-09,POS-Store,TKN_3070ced519749549,TKN_35e011d571caf2c5,a**********@example.org,******8665,40-50,Low (<1000)
TXN000703,CUST0116,2898.05,2026-05-04,E-Commerce,TKN_dd4777db274398d1,TKN_2e25f49498bb0e42,m*********@example.net,******8174,25-30,Medium (1000-5000)
TXN000704,CUST0112,18696.59,2026-03-05,E-Commerce,TKN_a35ac6fe46a11953,TKN_1195e89c30bd6679,e******@example.com,********3351,50-60,High (>5000)
TXN000705,CUST0057,4472.22,2026-07-22,POS-Store,TKN_0e61a6d384c92470,TKN_19e685fc25ec813e,m********@example.net,******2796,30-40,Medium (1000-5000)
TXN000706,CUST0090,156.21,2026-07-14,E-Commerce,TKN_a026b0c89975d179,TKN_2acc11c1eeaa734f,n*******@example.net,********7348,30-40,Low (<1000)
TXN000707,CUST0107,104.18,2026-06-02,E-Commerce,TKN_c9b41080bfe64ec1,TKN_71c15e02ba022b66,j*****@example.com,******5366,40-50,Low (<1000)
TXN000708,CUST0102,4745.49,2026-07-08,POS-Store,TKN_9c93b62d0fc4868c,TKN_c3e7e0c4088b007c,i*******@example.net,********6400,60+,Medium (1000-5000)
TXN000709,CUST0061,165.88,2026-04-21,POS-Store,TKN_c442a4d82a49e586,TKN_6dcb0ddfcbed3fb9,s***********@example.net,********8364,60+,Low (<1000)
TXN000710,CUST0021,4734.57,2026-05-18,POS-Store,TKN_1035b3f2d5a582ef,TKN_ca1d2d580b810e9c,u******@example.org,******4548,40-50,Medium (1000-5000)
TXN000711,CUST0058,531.37,2026-07-03,E-Commerce,TKN_7f3b08965c78cc43,TKN_d5689b9a3d7fad2a,c**********@example.org,******7377,30-40,Low (<1000)
TXN000712,CUST0082,190.78,2026-07-26,E-Commerce,TKN_07a7a6d6f445dad4,TKN_1a38a647c749a610,g********@example.net,********7625,30-40,Low (<1000)
TXN000713,CUST0167,21407.05,2026-04-22,POS-Store,TKN_aa92ca2b152af7dd,TKN_93704e5214ad4408,d************@example.com,******5844,40-50,High (>5000)
TXN000714,CUST0038,953.27,2026-07-09,E-Commerce,TKN_96c7a87ae58e9eb2,TKN_39a842a360b222cd,s**********@example.net,******1862,25-30,Low (<1000)
TXN000715,CUST0010,4470.81,2026-06-14,POS-Store,TKN_6d706890c91d9898,TKN_c41e97efdeaeeb7b,p**********@example.org,******5521,60+,Medium (1000-5000)
TXN000716,CUST0121,3061.87,2026-04-30,E-Commerce,TKN_33704defc6d45e3c,TKN_2b5ae77513e961fe,s*********@example.com,********8081,18-25,Medium (1000-5000)
TXN000717,CUST0121,3666.79,2026-02-27,POS-Store,TKN_33704defc6d45e3c,TKN_446c64de68143dcb,s*********@example.com,********8081,18-25,Medium (1000-5000)
TXN000718,CUST0158,78.44,2026-05-14,E-Commerce,TKN_0365e1a512f3cb35,TKN_37b3a4b21246601b,k*******@example.org,******0151,18-25,Low (<1000)
TXN000719,CUST0021,718.74,2026-03-02,E-Commerce,TKN_1035b3f2d5a582ef,TKN_221fb3dd51dc49a4,u******@example.org,******4548,40-50,Low (<1000)
TXN000720,CUST0066,689.09,2026-07-01,E-Commerce,TKN_8965bc9f0a1dbf41,TKN_f938bbd84f1a06a9,j******@example.org,******0837,25-30,Low (<1000)
TXN000721,CUST0039,6597.22,2026-04-18,POS-Store,TKN_ebabe0bc4e3e6451,TKN_0ddeb24f27db77dd,m***********@example.com,********2514,50-60,High (>5000)
TXN000722,CUST0029,2774.56,2026-02-25,POS-Store,TKN_31c8d748d4b0573e,TKN_3f8ad388f3534588,l**********@example.org,********7820,30-40,Medium (1000-5000)
TXN000723,CUST0061,8012.37,2026-06-26,POS-Store,TKN_c442a4d82a49e586,TKN_1eb76eb3c8a81e63,s***********@example.net,********8364,60+,High (>5000)
TXN000724,CUST0032,4351.62,2026-07-27,E-Commerce,TKN_27b7c673d7f38e67,TKN_23cbf6950bbddefd,k********@example.org,********6147,30-40,Medium (1000-5000)
TXN000725,CUST0062,16615.53,2026-04-10,POS-Store,TKN_5b6714eeca1617d9,TKN_c7bd2c60d182a439,p******@example.net,******5304,50-60,High (>5000)
TXN000726,CUST0164,3470.77,2026-06-18,POS-Store,TKN_b6f0725ff14006d6,TKN_ccf97445c3ad4ece,e*******@example.org,******2067,30-40,Medium (1000-5000)
TXN000727,CUST0017,14700.8,2026-05-24,E-Commerce,TKN_1c5cd2cba6a4661f,TKN_b527de03a94ec2a7,w*********@example.net,********2770,50-60,High (>5000)
TXN000728,CUST0128,933.47,2026-05-09,E-Commerce,TKN_61375167caaab231,TKN_2ddf779dc4074d71,t*******@example.com,********7635,50-60,Low (<1000)
TXN000729,CUST0162,3705.38,2026-06-11,E-Commerce,TKN_ee8788d433fc184e,TKN_5587c20e6d47c77e,m*****@example.org,******3914,40-50,Medium (1000-5000)
TXN000730,CUST0037,675.28,2026-07-11,POS-Store,TKN_aae82de22859f53b,TKN_1b1191d225e60c90,j*********@example.com,********1986,60+,Low (<1000)
TXN000731,CUST0110,3604.28,2026-03-20,E-Commerce,TKN_4ee6f5f3ed55227d,TKN_6945b01ee7e69fcb,p********@example.com,******7596,40-50,Medium (1000-5000)
TXN000732,CUST0158,674.3,2026-03-08,POS-Store,TKN_0365e1a512f3cb35,TKN_962bc97a6b90184e,k*******@example.org,******0151,18-25,Low (<1000)
TXN000733,CUST0062,5820.56,2026-07-14,POS-Store,TKN_5b6714eeca1617d9,TKN_88308617e6a01b18,p******@example.net,******5304,50-60,High (>5000)
TXN000734,CUST0048,11918.03,2026-03-03,E-Commerce,TKN_c58ee63d989dacff,TKN_3c409941b54db52a,a*******@example.org,******5839,40-50,High (>5000)
TXN000735,CUST0135,18300.77,2026-05-28,POS-Store,TKN_87086295e47c4ba8,TKN_173854441d66d646,s********@example.org,********5848,30-40,High (>5000)
TXN000736,CUST0018,3953.06,2026-03-04,E-Commerce,TKN_65411a6ae30d0c68,TKN_46ed6e2fe8c9cbdd,v*****************@example.com,********4919,30-40,Medium (1000-5000)
TXN000737,CUST0100,11870.98,2026-04-28,POS-Store,TKN_3d5424c118aa8f57,TKN_436bc6248ac1856d,b**********@example.com,******8750,50-60,High (>5000)
TXN000738,CUST0012,683.55,2026-04-03,POS-Store,TKN_2fd3be28ea70b212,TKN_ed75659e4a35f456,r**********@example.net,******7222,60+,Low (<1000)
TXN000739,CUST0096,4048.38,2026-07-13,POS-Store,TKN_37cc59cab29b8ec0,TKN_c2d5d907994cc865,v**********@example.org,********7792,60+,Medium (1000-5000)
TXN000740,CUST0005,2741.9,2026-06-29,POS-Store,TKN_39570c2847e58ddf,TKN_a1bcd0d3aca49074,s********@example.org,******1589,40-50,Medium (1000-5000)
TXN000741,CUST0018,7044.43,2026-07-07,POS-Store,TKN_65411a6ae30d0c68,TKN_e52cb1d5386d2aeb,v*****************@example.com,********4919,30-40,High (>5000)
TXN000742,CUST0062,1023.03,2026-04-07,E-Commerce,TKN_5b6714eeca1617d9,TKN_e7ab904ac87161a1,p******@example.net,******5304,50-60,Medium (1000-5000)
TXN000743,CUST0149,397.77,2026-04-06,POS-Store,TKN_247b358f08af8c57,TKN_276b7edd996eeede,z********@example.net,******4315,40-50,Low (<1000)
TXN000744,CUST0035,3781.17,2026-04-07,E-Commerce,TKN_47df22b0111bbae1,TKN_ee3b7d4c1222cfeb,b*********@example.org,******9608,30-40,Medium (1000-5000)
TXN000745,CUST0091,2794.33,2026-04-14,POS-Store,TKN_0d4cf00f6d4ea984,TKN_13857feaefb4d9bb,k******@example.com,******1388,30-40,Medium (1000-5000)
TXN000746,CUST0165,404.22,2026-05-08,E-Commerce,TKN_fe8d878d6db2bcbd,TKN_46a477b6b37ca915,s***********@example.com,******2465,60+,Low (<1000)
TXN000747,CUST0176,119.46,2026-08-04,POS-Store,TKN_7b769d3956b2b5a1,TKN_58fbcb4cb3e0d7cd,t******@example.org,******2598,18-25,Low (<1000)
TXN000748,CUST0179,3672.18,2026-04-03,POS-Store,TKN_45c6731875b8ce3b,TKN_c475bee500b4cc0c,e*******@example.org,********0629,25-30,Medium (1000-5000)
TXN000749,CUST0162,2853.51,2026-06-13,E-Commerce,TKN_ee8788d433fc184e,TKN_9cd99d2f9702cfbb,m*****@example.org,******3914,40-50,Medium (1000-5000)
TXN000750,CUST0035,4452.47,2026-06-16,E-Commerce,TKN_47df22b0111bbae1,TKN_0f2f2e5a12312254,b*********@example.org,******9608,30-40,Medium (1000-5000)
TXN000751,CUST0118,2916.25,2026-02-15,E-Commerce,TKN_40411bc7d87e7c95,TKN_45c992ff9adc317f,s************@example.org,******7540,40-50,Medium (1000-5000)
TXN000752,CUST0076,373.84,2026-04-10,E-Commerce,TKN_9751a3af27e523ce,TKN_e487c4cc20c71aaf,j*****@example.org,********5853,40-50,Low (<1000)
TXN000753,CUST0012,2594.89,2026-04-02,E-Commerce,TKN_2fd3be28ea70b212,TKN_e2a2b350bdd19d3a,r**********@example.net,******7222,60+,Medium (1000-5000)
TXN000754,CUST0011,3133.88,2026-04-27,POS-Store,TKN_b98c169efb30ef0d,TKN_5944e65157962898,k*******@example.com,********0686,60+,Medium (1000-5000)
TXN000755,CUST0080,4058.77,2026-07-16,POS-Store,TKN_83c4a6d02cf19aaa,TKN_c2f3cb63e4c187a6,h*****@example.org,******4915,40-50,Medium (1000-5000)
TXN000756,CUST0140,17208.37,2026-08-10,POS-Store,TKN_897f5c3970c94481,TKN_9768c1cd131c4c57,p*********@example.net,********7115,60+,High (>5000)
TXN000757,CUST0065,5310.94,2026-07-11,E-Commerce,TKN_fc015c153538c737,TKN_8238269d00423812,t***@example.org,******3403,50-60,High (>5000)
TXN000758,CUST0166,57.18,2026-06-21,E-Commerce,TKN_7a9ba4dc0ab140bb,TKN_a198a26edc761240,s********@example.com,******0514,40-50,Low (<1000)
TXN000759,CUST0074,4591.22,2026-05-06,POS-Store,TKN_6665311710d3d246,TKN_1c2d6273dd424c57,c**************@example.org,******5503,40-50,Medium (1000-5000)
TXN000760,CUST0013,929.76,2026-07-09,POS-Store,TKN_d9713c91a13eb55b,TKN_8f53765b2aa8e902,b********@example.com,********7451,40-50,Low (<1000)
TXN000761,CUST0070,936.78,2026-07-03,E-Commerce,TKN_d71552f4daab6b6a,TKN_f459c42212b0f565,w*********@example.net,******5811,30-40,Low (<1000)
TXN000762,CUST0095,1405.58,2026-03-30,POS-Store,TKN_82a99779fb2f0945,TKN_e0efcb94ed211520,c***********@example.net,******5208,18-25,Medium (1000-5000)
TXN000763,CUST0103,2026.85,2026-08-07,POS-Store,TKN_fb2f34fc242efea5,TKN_d596b3791e02cd09,o***@example.com,******0028,30-40,Medium (1000-5000)
TXN000764,CUST0099,341.62,2026-07-13,POS-Store,TKN_07959ce6ebbc2ed6,TKN_4e1d44d0d9419e38,f*********@example.com,******5744,50-60,Low (<1000)
TXN000765,CUST0048,3156.11,2026-07-20,POS-Store,TKN_c58ee63d989dacff,TKN_00793f4a72d71090,a*******@example.org,******5839,40-50,Medium (1000-5000)
TXN000766,CUST0178,629.21,2026-07-21,POS-Store,TKN_82ad589a0b4dbd0f,TKN_a7cf6a32dedcc28e,r**********@example.net,******7548,40-50,Low (<1000)
TXN000767,CUST0095,2090.22,2026-04-30,POS-Store,TKN_82a99779fb2f0945,TKN_9ac27aa84ae45403,c***********@example.net,******5208,18-25,Medium (1000-5000)
TXN000768,CUST0022,1487.42,2026-04-08,POS-Store,TKN_a0394493f63ba420,TKN_6694c1f5d1701387,i****@example.net,******3950,60+,Medium (1000-5000)
TXN000769,CUST0021,696.38,2026-07-11,POS-Store,TKN_1035b3f2d5a582ef,TKN_1f653ad622ffbf2d,u******@example.org,******4548,40-50,Low (<1000)
TXN000770,CUST0155,548.38,2026-02-12,E-Commerce,TKN_ad553317eddf432a,TKN_5ecd3dafa9438dda,f*********@example.net,******6049,30-40,Low (<1000)
TXN000771,CUST0140,1427.4,2026-07-30,POS-Store,TKN_897f5c3970c94481,TKN_11e32538f57926a7,p*********@example.net,********7115,60+,Medium (1000-5000)
TXN000772,CUST0083,2025.99,2026-06-26,E-Commerce,TKN_314555473ae01724,TKN_0037be01671fec41,a*****@example.com,******5929,25-30,Medium (1000-5000)
TXN000773,CUST0021,13220.79,2026-03-18,POS-Store,TKN_1035b3f2d5a582ef,TKN_3417dbd58902f74b,u******@example.org,******4548,40-50,High (>5000)
TXN000774,CUST0170,3200.36,2026-07-28,POS-Store,TKN_8f1266eaa0589056,TKN_5ce86b953887af52,r******@example.com,*****3606,60+,Medium (1000-5000)
TXN000775,CUST0079,650.86,2026-03-05,POS-Store,TKN_01a9f5096d533e2e,TKN_28fbdd94308cf51c,m******@example.net,********8014,40-50,Low (<1000)
TXN000776,CUST0155,15227.8,2026-05-28,POS-Store,TKN_ad553317eddf432a,TKN_cfce9312f468ec96,f*********@example.net,******6049,30-40,High (>5000)
TXN000777,CUST0043,20031.63,2026-07-03,POS-Store,TKN_4d6bf43c78bea2f8,TKN_09c2325219d6d2b3,u********@example.org,******7284,30-40,High (>5000)
TXN000778,CUST0090,251.23,2026-07-11,POS-Store,TKN_a026b0c89975d179,TKN_b85a302fcb966c6b,n*******@example.net,********7348,30-40,Low (<1000)
TXN000779,CUST0011,2643.7,2026-07-17,POS-Store,TKN_b98c169efb30ef0d,TKN_40f13e5cafae81fc,k*******@example.com,********0686,60+,Medium (1000-5000)
TXN000780,CUST0158,20300.49,2026-05-29,POS-Store,TKN_0365e1a512f3cb35,TKN_f27e64aa5d8f4515,k*******@example.org,******0151,18-25,High (>5000)
TXN000781,CUST0071,1947.25,2026-07-12,E-Commerce,TKN_7496a150e6b0b83f,TKN_ad78ec70ed5a31c4,y********@example.com,******9705,60+,Medium (1000-5000)
TXN000782,CUST0020,2098.95,2026-04-26,POS-Store,TKN_5d9100377e1e5ff0,TKN_9dd98475953f75da,b**************@example.org,******6478,25-30,Medium (1000-5000)
TXN000783,CUST0094,12204.13,2026-07-19,E-Commerce,TKN_d73cecef69c7eff2,TKN_7ef8f26c0c954da8,e*******@example.org,********6015,18-25,High (>5000)
TXN000784,CUST0008,1382.05,2026-02-14,E-Commerce,TKN_69334367de02d718,TKN_c6a258bd1c48ae45,m****@example.com,********6486,60+,Medium (1000-5000)
TXN000785,CUST0156,2806.62,2026-06-23,POS-Store,TKN_0ec66fb9c501718b,TKN_ad9c922517417674,o************@example.net,******6222,30-40,Medium (1000-5000)
TXN000786,CUST0009,1671.89,2026-04-29,E-Commerce,TKN_1f94baae86e43715,TKN_c568a778f3aea026,p*********@example.com,******6905,30-40,Medium (1000-5000)
TXN000787,CUST0018,4450.33,2026-06-29,E-Commerce,TKN_65411a6ae30d0c68,TKN_af680441a3f0957f,v*****************@example.com,********4919,30-40,Medium (1000-5000)
TXN000788,CUST0166,140.83,2026-07-02,POS-Store,TKN_7a9ba4dc0ab140bb,TKN_dc4054b37bd9aee8,s********@example.com,******0514,40-50,Low (<1000)
TXN000789,CUST0093,659.23,2026-02-19,POS-Store,TKN_b7c8d04c85c000f0,TKN_27e354ff76a7c031,q****@example.com,******5819,50-60,Low (<1000)
TXN000790,CUST0146,3186.24,2026-05-14,E-Commerce,TKN_6d4b81a3d5bdaaf6,TKN_a9aca00f94c270c8,k*************@example.org,********7459,50-60,Medium (1000-5000)
TXN000791,CUST0155,420.97,2026-07-23,E-Commerce,TKN_ad553317eddf432a,TKN_c7f7c08942c6b5a6,f*********@example.net,******6049,30-40,Low (<1000)
TXN000792,CUST0174,2986.57,2026-06-17,POS-Store,TKN_020a4014a4b520c2,TKN_164abd6d4187833a,t************@example.org,********8258,30-40,Medium (1000-5000)
TXN000793,CUST0095,7320.34,2026-05-02,POS-Store,TKN_82a99779fb2f0945,TKN_834b97ff8aa2e16d,c***********@example.net,******5208,18-25,High (>5000)
TXN000794,CUST0114,2616.87,2026-07-08,E-Commerce,TKN_bf533f57e79ad8ff,TKN_f876c6260ea775dd,s***********@example.org,******4926,25-30,Medium (1000-5000)
TXN000795,CUST0147,3869.67,2026-04-21,E-Commerce,TKN_2a399f1cf39ed793,TKN_48a42d8cd397b8e0,d*****@example.net,******4746,25-30,Medium (1000-5000)
TXN000796,CUST0136,4964.03,2026-07-16,POS-Store,TKN_87f69129cdc1802d,TKN_a62e5f2a559ec317,r*****@example.com,********8556,40-50,Medium (1000-5000)
TXN000797,CUST0102,148.8,2026-06-10,POS-Store,TKN_9c93b62d0fc4868c,TKN_41b8dac62d1d1ae0,i*******@example.net,********6400,60+,Low (<1000)
TXN000798,CUST0167,3312.97,2026-06-03,POS-Store,TKN_aa92ca2b152af7dd,TKN_95150a822ff5598a,d************@example.com,******5844,40-50,Medium (1000-5000)
TXN000799,CUST0064,125.37,2026-03-22,E-Commerce,TKN_0f45a74fd36c2be4,TKN_0248866f707f7399,s***********@example.net,********1388,40-50,Low (<1000)
TXN000800,CUST0007,898.59,2026-07-03,E-Commerce,TKN_1451ce60162f6f3c,TKN_25839c71a8cb0079,e*******@example.org,********8538,50-60,Low (<1000)
TXN000801,CUST0128,356.88,2026-08-02,POS-Store,TKN_61375167caaab231,TKN_9c72f4ca94d55a43,t*******@example.com,********7635,50-60,Low (<1000)
TXN000802,CUST0144,386.89,2026-06-07,E-Commerce,TKN_d24e5267327efc81,TKN_d68186ea2bfc7e0d,s***************@example.com,********7507,18-25,Low (<1000)
TXN000803,CUST0068,542.59,2026-04-11,POS-Store,TKN_d70f0b058b5674f3,TKN_ff6bd6414e2c9e97,z********@example.com,********9610,40-50,Low (<1000)
TXN000804,CUST0115,809.54,2026-05-18,E-Commerce,TKN_3cc9c98ae51a448e,TKN_724dec5ecbcee01e,z***@example.com,******4452,50-60,Low (<1000)
TXN000805,CUST0157,562.47,2026-03-29,POS-Store,TKN_334c0e0e831d9a32,TKN_e657a67c94a38a07,c******@example.net,******6436,25-30,Low (<1000)
